year,experiment_name,output_tag,effective_pool_size,pool_prop_full,coverage_ratio,representative_K,rmse,rmse_train,median_smd,p90_RMSE,max_smd,max_balance_std,mean_balance_std,ess,ess_ratio,top10_share,max_weight_share,support_similarity_min,support_similarity_p10,support_similarity_median,donor_hash,prefit_rmse_cv,prefit_rmse_cv_source,prefit_rmse_train,donor_utilization
2014,full_pool,,8904,0.1113459301962059,10.317497103128622,13,0.0006561222179601,0.0003908538233753,0.0100551136909116,0.0100551136909116,0.57743782231914,0.0584079857461157,0.0100791551294696,1548.66200580626,1.75585261429282,0.54208595800019,0.0055866120973349,0.6499254770717369,0.8654250895942669,0.9411732271577432,bcbe80ac14584e3eb1303a96a3e312b79e78f7c0c81b2aebeeb4f0b35feb9fe0,0.0100551136909116,median_RMSE,0.0003908538233753,0.1739287966988162
2014,full_pool,,9474,0.1184738704715695,10.977983777520278,14,0.0006559764695856,0.0003886315197083,0.0097851898093618,0.0097851898093618,0.577433185115766,0.0502705972271454,0.0092534864141378,1478.05260339636,1.67579660249021,0.552483363191179,0.0070371015323889,0.6474474381749923,0.8643822260621775,0.9407132587366444,28020867b469f600a407025c283d377636c1ccdb898d41f32f99a24c6b302db3,0.0097851898093618,median_RMSE,0.0003886315197083,0.1560114633097276
2014,full_pool,,10019,0.1252891817874873,11.609501738122828,15,0.0005887416811425,0.0003506461015876,0.0136764950163607,0.0136764950163607,0.568085111872643,0.0499573380815133,0.0093156496555103,1529.85982534893,1.7345349493752,0.554568476881886,0.0068743442814115,0.6375350005132194,0.8639061746886508,0.9403336655461206,a8f41428584b5873dedb4299f9095134717b4bc596abc938d21b1edbf122ae8c,0.0136764950163607,median_RMSE,0.0003506461015876,0.1526958604001327
2014,full_pool,,10567,0.1321420085785386,12.24449594438007,16,0.0005881178116932,0.0003480747013591,0.013010224591289,0.013010224591289,0.568050006756893,0.0459014375968046,0.0086597564490176,1459.81342735343,1.65511726457305,0.56723579324008,0.0072938929223326,0.6352512583470141,0.8631839097798506,0.9399332586833364,14d6b968576867414d6446e46657205f8e51856512a00fe6cdcc39d10dfc9423,0.013010224591289,median_RMSE,0.0003480747013591,0.1381483322942585
2014,full_pool,,11105,0.1388697837858116,12.867902665121669,17,0.0005914009297792,0.0003493501998038,0.012494964277467,0.012494964277467,0.56858728416797,0.0467866232496688,0.0087413686889468,1493.97620916329,1.69385057728264,0.568781589942475,0.0072701832032026,0.6319345981347213,0.862397301897911,0.939606095737858,17bee265197af3796b0fb13e3c90450f62bdfca002baf8b20eaa7402977c3456,0.012494964277467,median_RMSE,0.0003493501998038,0.1345318513429347
2014,full_pool,,12193,0.1524753961008916,14.12862108922364,19,0.0005969251786847,0.0003540414930556,0.0104303391390548,0.0104303391390548,0.570802818302677,0.0418811605504881,0.0080776815124219,1504.61341549245,1.70591090191888,0.581014560467213,0.0072043667266348,0.6304979811053195,0.8612119031939,0.938888637164003,0397cfe14f3a76f0b4cefb9f7f0effc37be9835e83fdf6a9383e7a18c51f7f0b,0.0104303391390548,median_RMSE,0.0003540414930556,0.1233997716306446
2014,full_pool,,12746,0.159390748683832,14.769409038238702,20,0.0006005162881027,0.0003577205391938,0.0097560559414258,0.0097560559414258,0.571727946246723,0.0423180085529688,0.0081312164309767,1548.37193008626,1.75552373025653,0.583329279793954,0.0071143863793771,0.62983723556988,0.860579790151454,0.9385695836203528,6ddcbbb89655e7da9409097142d1374aacb7a96b7bcd9f33085e0d677dfe87c9,0.0097560559414258,median_RMSE,0.0003577205391938,0.1214790467665353
2014,full_pool,,13783,0.1723585979216426,15.971031286210891,22,0.0006021073790294,0.0003568157790073,0.0088253369481634,0.0088253369481634,0.572477733850554,0.039674410768086,0.007506617802299,1496.35962293076,1.69655286046571,0.594789112282854,0.0073851810181956,0.6288680850147885,0.8593094569122384,0.9380268553091948,d7ef209e19822346d05694512ae8569d0b999369b9ad1aa6ed1dcd6fb48e5ae5,0.0088253369481634,median_RMSE,0.0003568157790073,0.1085655969622549
2014,full_pool,,14732,0.1842259932222041,17.070683661645422,24,0.0006058181626655,0.0003629447881581,0.0084663360907051,0.0084663360907051,0.572789057258191,0.0396555543035232,0.0075798001772658,1570.9554393315,1.78112861602211,0.59706303560216,0.0071897858988994,0.6280454249151511,0.8583024946039756,0.9374996154476822,15b8fe5a50b4ab8b20d7bd35ac2c9d20a12fec1f2b0ab5e873f29d14f5fcc80d,0.0084663360907051,median_RMSE,0.0003629447881581,0.106635585075448
2014,full_pool,,15206,0.1901534382932959,17.619930475086907,25,0.0006034220210182,0.0003602902768827,0.0085104149069644,0.0085104149069644,0.572510689872397,0.0369740334774694,0.0069889656641564,1484.07659363252,1.68262652339289,0.605207561343929,0.0076087796415686,0.6263141064692845,0.8580114625591783,0.9372633145980688,bb1aa0dacc916ce029e7a9513dc3a9ff7246adfc29d53176a48e284d40916ae1,0.0085104149069644,median_RMSE,0.0003602902768827,0.0975980924393344
2014,full_pool,,16615,0.2077732064476596,19.25260718424102,28,0.0005953767820639,0.0003540294870393,0.0082900269969856,0.0082900269969856,0.57232335127462,0.0367819594655615,0.0070772894795744,1562.86159481007,1.77195192155337,0.60950843577168,0.0074694428533748,0.6238676870211436,0.8563904855824762,0.9366918600952254,78dbc0e2088f97081f76b122cfc3980f2c9bff1ed3d6d49c6df0ab48626d6cdd,0.0082900269969856,median_RMSE,0.0003540294870393,0.0940632918934739
