year,experiment_name,output_tag,effective_pool_size,pool_prop_full,coverage_ratio,representative_K,rmse,rmse_train,median_smd,p90_RMSE,max_smd,max_balance_std,mean_balance_std,ess,ess_ratio,top10_share,max_weight_share,support_similarity_min,support_similarity_p10,support_similarity_median,donor_hash,prefit_rmse_cv,prefit_rmse_cv_source,prefit_rmse_train,donor_utilization
2011,full_pool,,3179,0.0630291254436227,10.060126582278482,11,0.00060368175935,8.12964848896022e-05,0.0078920185666147,0.0078920185666147,0.0078920185666147,0.030203140939585,0.0023203916774174,733.592548324646,2.20961610941158,0.452232399148068,0.011759331361369,0.6463100237454604,0.8679548087638056,0.9352258007298724,463278d35a5cd04dfaf35a752a6a7222ad1fc80f75fe1b714411ad5ecfb23294,0.0078920185666147,median_RMSE,8.12964848896022e-05,0.2307620472867713
2011,full_pool,,3446,0.0683228582191645,10.90506329113924,12,0.0005916207695492,4.92076478455831e-05,0.0078993793945284,0.0078993793945284,0.0078993793945284,0.0148074157430389,0.0014985233732166,579.609637467453,1.74581216104655,0.518820372195682,0.0166554013718804,0.6461785639143544,0.8673738469597209,0.9348532712466056,e41f06139ffcdb579dd56f4662b563b091ddb87661a693d64756b6b4dabeac50,0.0078993793945284,median_RMSE,4.92076478455831e-05,0.1681978054171367
2011,full_pool,,3704,0.07343815056407,11.721518987341772,13,0.0005262850680555,4.32192835356876e-05,0.0070397070332622,0.0070397070332622,0.0070397070332622,0.0157723061565524,0.0014706736165413,625.264739842279,1.88332752964542,0.520574332277617,0.0145688774004656,0.6433519137626722,0.8664215001755771,0.9343390194899576,fe3556bc6371eabd88277fac04babe5dd8eff607890fd38cef47540f7a97ce05,0.0070397070332622,median_RMSE,4.32192835356876e-05,0.1688079751194058
2011,full_pool,,3967,0.0786525764815512,12.55379746835443,14,0.0004104676640235,3.72905513161652e-05,0.0060559600137298,0.0060559600137298,0.0060559600137298,0.0131678086231084,0.0014313302106682,667.433964940556,2.01034326789324,0.517108888352269,0.014466486386703,0.643129246736129,0.8657689156463221,0.933760150415376,635230249b55916fb8f8d1327634f6976278b6a63af700eb4b6b5ad014ac163a,0.0060559600137298,median_RMSE,3.72905513161652e-05,0.1682465250669412
2011,full_pool,,4229,0.0838471756845173,13.382911392405065,15,0.0003957760785115,3.54370447749835e-05,0.0058523318483105,0.0058523318483105,0.0058523318483105,0.012844186972468,0.0014131019066508,746.709515909281,2.24912504791952,0.518904375662671,0.0117724445450332,0.633608069914283,0.8649233425619122,0.9332357068563502,cbabf42a02cf23a0722c849f4a05d896a6d7d971de8259da8e51659a2b9283a0,0.0058523318483105,median_RMSE,3.54370447749835e-05,0.1765688143554696
2011,full_pool,,4733,0.0938398398001467,14.977848101265822,17,0.0004698461955838,2.62957367624726e-05,0.0064129628651147,0.0064129628651147,0.0064129628651147,0.0129144802361545,0.0014119724128597,823.260752193527,2.47970106082388,0.515544600680892,0.0109167617636128,0.6240191713514068,0.8633912210262621,0.9323061160651344,fbba3d13a1bb53792049714e670493ad6ecc0b5f338afced39dd675c73d55c5b,0.0064129628651147,median_RMSE,2.62957367624726e-05,0.173940577264637
2011,full_pool,,4964,0.0984198108531435,15.708860759493673,18,0.0004538622803405,2.59648320695626e-05,0.0062123732717059,0.0062123732717059,0.0062123732717059,0.0131053479651653,0.0014070481850905,843.211444119076,2.53979350638276,0.518306222136216,0.0109735678492169,0.6220596495045103,0.8625721854255225,0.9318519874344446,7efcc7970fdfed8529fbedbe23e03fc9f96c6afd049220a41b0100399a22ce79,0.0062123732717059,median_RMSE,2.59648320695626e-05,0.1698653191214899
2011,full_pool,,5209,0.1032773559093522,16.484177215189874,19,0.0004435138805215,2.18894903734414e-05,0.0060862261568244,0.0060862261568244,0.0060862261568244,0.0133294287282596,0.0014048544220269,868.176123562979,2.61498832398488,0.517458316400371,0.0110395869744339,0.6097736062449185,0.8616817292015684,0.9315089892312064,59ea333b926c2c6e7bec093585ea33edd4d1a89aec0d728eebb0a8bd36c849b9,0.0060862261568244,median_RMSE,2.18894903734414e-05,0.1666684821583757
2011,full_pool,,5671,0.1124372980153458,17.946202531645568,21,0.0003988054538483,1.75897080777261e-05,0.0054210222443715,0.0054210222443715,0.0054210222443715,0.0105915073836215,0.0013783414568006,912.082471037763,2.74723635854748,0.518060419753955,0.0109000184364917,0.6059690138454732,0.8599043926185856,0.9306352531744608,746c0ff1deb806baf00c21105de6850d9ac6ef536127501605228513a0296453,0.0054210222443715,median_RMSE,1.75897080777261e-05,0.1608327404404448
2011,full_pool,,5901,0.1169974423538275,18.674050632911392,22,0.0004070343631425,1.73011279099656e-05,0.0054921528426506,0.0054921528426506,0.0054921528426506,0.0107515739063197,0.0013866537293205,941.669571674763,2.83635413155049,0.518983644608883,0.0107415024751235,0.6044563540841356,0.8593687326862912,0.9303727575974732,c8c9623066c6c18f363072e7283d2bcdd33565ee73aa7c4ace89062f440649fd,0.0054921528426506,median_RMSE,1.73011279099656e-05,0.159577965035547
