year,experiment_name,output_tag,effective_pool_size,pool_prop_full,coverage_ratio,representative_K,rmse,rmse_train,median_smd,p90_RMSE,max_smd,max_balance_std,mean_balance_std,ess,ess_ratio,top10_share,max_weight_share,support_similarity_min,support_similarity_p10,support_similarity_median,donor_hash,prefit_rmse_cv,prefit_rmse_cv_source,prefit_rmse_train,donor_utilization
2013,full_pool,,8081,0.1011300636990501,10.063511830635118,12,0.0003721633824691,0.00031202160799,0.0128755274430104,0.0128755274430104,0.0223619821931753,0.0945364537113807,0.0126944197506236,1312.88849375368,1.58753143138292,0.522604756561186,0.0061839111403988,0.5347365152535478,0.8458188947572821,0.9322852358688948,ea9f1876bf9ec8f9b7e23bfe46efe8861fdf32dfc431d7dffa93b223c921e698,0.0128755274430104,median_RMSE,0.00031202160799,0.1624660925323202
2013,full_pool,,8680,0.108626278048231,10.809464508094646,13,0.0003482624854065,0.0002937147539182,0.0123476300659229,0.0123476300659229,0.0214860213152009,0.0918851889853142,0.0127368371727473,1393.45693374154,1.68495397066692,0.523576835355488,0.0056567857430881,0.5317024094597437,0.8450784136272617,0.9318690705267404,96723a4f6d90148392abce643a10addca454ab504c600379eb160152689a7db8,0.0123476300659229,median_RMSE,0.0002937147539182,0.160536513103864
2013,full_pool,,9271,0.116022376012114,11.545454545454543,14,0.0003330751348477,0.0002802260238614,0.0120881102140654,0.0120881102140654,0.0211799539415387,0.0868209628680167,0.0118581669148676,1391.71823108441,1.68285154907425,0.536277891608617,0.0055296236725434,0.5245283811671183,0.8438074619688839,0.931402692021545,6272d204e2aa9a8db6433215d117637c20dd45a60d20dbebaea04692419afb69,0.0120881102140654,median_RMSE,0.0002802260238614,0.1501152228545367
2013,full_pool,,9850,0.1232682993980502,12.266500622665006,15,0.0012156461129038,0.0007739041331354,0.0379615017213817,0.0379615017213817,0.0732754985867822,0.0920545249272615,0.0111604958764211,1380.80786435146,1.66965884443949,0.54685539186477,0.0054861407401152,0.5220992539987932,0.8429525718162387,0.9310251415439146,d072326b52de99a21104d346c93d8f3df9b750730c799d7d35db8b84ab71f80a,0.0379615017213817,median_RMSE,0.0007739041331354,0.140183539528067
2013,full_pool,,10419,0.130389077302364,12.975093399750934,16,0.001198339100635,0.000768053999669,0.0388430528717821,0.0388430528717821,0.0750263942300077,0.0827737977042504,0.0104015921894058,1367.0162271778,1.65298213685344,0.559531338757805,0.0054084914544435,0.5200598061734277,0.8419527058084961,0.9305616990624436,9f6bd1bc64613fa7600d2a095fdf0cf3550b30bbc164f19d8134c917f47b38d1,0.0388430528717821,median_RMSE,0.000768053999669,0.1312041680754199
2013,full_pool,,10969,0.1372720787915952,13.660024906600247,17,0.0010992568863758,0.0007057507387486,0.0340342535017269,0.0340342535017269,0.0654224840533011,0.088597579528332,0.0104443990275279,1428.77425901022,1.72765932165685,0.560198144191406,0.0052031994437673,0.5199384756994421,0.8411872960760529,0.9302279894221044,8a768d9a99ac3e038d0a8099ca0513790d803504ba5c7f543242a51124913cb8,0.0340342535017269,median_RMSE,0.0007057507387486,0.130255653114251
2013,full_pool,,12066,0.151000538125571,15.02615193026152,19,0.0010392354691606,0.0006664520616762,0.0345047290557052,0.0345047290557052,0.0666376199925476,0.0749306675301853,0.0091164471478941,1394.81766005886,1.68659934710865,0.583191783952522,0.0051220266186329,0.5061066017824041,0.8394876792064206,0.9295097697132108,7c7facd7d28dfed8374eb08e90d438b1d2aaaeefe5a7a48bc5ae749975306d78,0.0345047290557052,median_RMSE,0.0006664520616762,0.115599010447444
2013,full_pool,,12590,0.157558161362584,15.678704856787048,20,0.0010076043983434,0.000653385343352,0.034398969507224,0.034398969507224,0.0665378537453104,0.0691762284840077,0.0084998285996875,1372.30856579283,1.65938157895143,0.594604400922898,0.0051355924995949,0.498939008636534,0.838994497871353,0.9292497996965952,13e9d6a7868b5e36a2603f37aab39de20fb6e81b5160313ebe9fc54d466b666e,0.034398969507224,median_RMSE,0.000653385343352,0.1089998860836243
2013,full_pool,,13651,0.1708360969627191,17.0,22,0.0009271480624375,0.0006024638130373,0.0319352665534773,0.0319352665534773,0.061891924073507,0.068915107349766,0.0079017379627774,1399.56656182223,1.6923416708854,0.605392375779192,0.0049327718151096,0.4970523700526973,0.8378096616356905,0.9286900754585734,fb0f4eccba4816679ceb2af69b59225d6ff4a55a7b32260b539df3f53be0abbb,0.0319352665534773,median_RMSE,0.0006024638130373,0.1025248378743117
2013,full_pool,,14665,0.1835258487992291,18.262764632627647,24,0.0008946484431559,0.0005821625437258,0.0317934080491081,0.0317934080491081,0.0618283908943089,0.0740589314189957,0.0079702617358592,1474.35495199596,1.78277503264324,0.606707555658878,0.0047327608270812,0.4963809398879783,0.8366073902074933,0.928049452367308,d4ae9756888c9543b7798b9fb9913d610ab1baae025bc88f0c94aee63d5b028d,0.0317934080491081,median_RMSE,0.0005821625437258,0.1005356257753808
2013,full_pool,,15171,0.1898582101693218,18.892901618929017,25,0.0008885687433298,0.0005776261571743,0.0315707271953551,0.0315707271953551,0.0614180358945002,0.0749456549172144,0.0079928041131422,1492.97644161934,1.80529194875374,0.607890008620256,0.0047059281172981,0.4953347396379878,0.836064922954568,0.9277958300042984,983ad06e432415406dac5861b1049063a290d131e5cb7ceae7af6e143d6ae3df,0.0315707271953551,median_RMSE,0.0005776261571743,0.0984098900283
